Tweet ID,Disease,Label
4171104813,Influenza,0
4171284212,Influenza,0
4171725313,Influenza,0
3735900407,Influenza,0
3736117413,Influenza,0
3736222107,Influenza,0
3736543803,Influenza,0
3736567502,Influenza,0
3736602006,Influenza,0
3736603414,Influenza,0
3736944009,Influenza,0
3737018809,Influenza,0
3737309610,Influenza,0
3737314706,Influenza,0
4174021707,Influenza,0
3737690800,Influenza,0
3737880511,Influenza,0
3738045408,Influenza,0
3738307005,Influenza,0
3738423214,Influenza,0
4176792111,Influenza,0
4176952010,Influenza,0
4176987512,Influenza,0
4177164109,Influenza,0
4177533512,Influenza,0
4177734206,Influenza,0
4177770213,Influenza,0
4177789212,Influenza,0
4177886205,Influenza,0
4177918602,Influenza,0
3741183708,Influenza,0
3741991607,Influenza,0
3742011708,Influenza,0
4296908102,Influenza,0
4297284908,Influenza,0
3742315006,Influenza,0
3742905710,Influenza,0
3743242709,Influenza,0
3743906609,Influenza,0
4297828514,Influenza,0
4298068705,Influenza,0
4298278007,Influenza,0
4298375703,Influenza,0
4299096814,Influenza,0
3744633506,Influenza,0
3744638414,Influenza,0
3744761103,Influenza,0
3744818905,Influenza,0
3745496700,Influenza,0
3746268604,Influenza,0
3746638506,Influenza,0
3747667414,Influenza,0
3748100014,Influenza,0
4301121007,Influenza,0
4301225400,Influenza,0
4301237412,Influenza,0
4301366814,Influenza,0
4301471811,Influenza,0
4301555008,Influenza,0
4301792704,Influenza,0
4301814107,Influenza,0
4308665301,Influenza,0
4302667312,Influenza,0
4304729607,Influenza,0
4304735505,Influenza,0
4304778905,Influenza,0
4304910410,Influenza,0
4304915103,Influenza,0
4305242106,Influenza,0
4305337510,Influenza,0
3750023408,Influenza,0
3750864803,Influenza,0
3750872512,Influenza,0
3753012002,Influenza,0
3754589410,Influenza,0
3754828314,Influenza,0
3755060702,Influenza,0
3755283907,Influenza,0
3757226209,Influenza,0
3757235303,Influenza,0
3757280909,Influenza,0
3757363802,Influenza,0
3758232607,Influenza,0
3758409614,Influenza,0
3758439609,Influenza,0
3758952902,Influenza,0
3761338512,Influenza,0
3762918401,Influenza,0
3762962903,Influenza,0
3764154502,Influenza,0
3764258706,Influenza,0
4313559306,Influenza,0
4313942805,Influenza,0
3764275702,Influenza,0
3764350111,Influenza,0
3764696112,Influenza,0
3765182601,Influenza,0
3765567614,Influenza,0
3765999304,Influenza,0
4314635207,Influenza,0
4314702612,Influenza,0
4314882202,Influenza,0
4315165909,Influenza,0
4314904201,Influenza,0
3770713004,Influenza,0
4317748505,Influenza,0
4317835111,Influenza,0
4317940704,Influenza,0
4318027302,Influenza,0
4318285903,Influenza,0
4318625604,Influenza,0
3771807311,Influenza,0
3772017609,Influenza,0
3772060006,Influenza,0
3772335208,Influenza,0
3817269010,Influenza,0
3773707214,Influenza,0
3774186710,Influenza,0
4319880007,Influenza,0
4319933106,Influenza,0
4319956912,Influenza,0
4319979504,Influenza,0
4320080000,Influenza,0
4320152309,Influenza,0
4320591712,Influenza,0
4320621906,Influenza,0
4320643803,Influenza,0
4320831110,Influenza,0
4321063114,Influenza,0
4321078912,Influenza,0
4321102311,Influenza,0
4321102806,Influenza,0
4321173406,Influenza,0
5032375905,Influenza,0
4322077514,Influenza,0
4322378704,Influenza,0
4322480200,Influenza,0
4322520308,Influenza,0
4322887803,Influenza,0
4323091712,Influenza,0
3774264912,Influenza,0
3775070608,Influenza,0
3776119810,Influenza,0
3776397104,Influenza,0
4323267900,Influenza,0
4323303712,Influenza,0
4323321705,Influenza,0
4323339410,Influenza,0
4323405702,Influenza,0
3782432401,Influenza,0
3782433300,Influenza,0
3782643411,Influenza,0
3783621212,Influenza,0
3783749907,Influenza,0
3793726909,Influenza,0
3797042507,Influenza,0
3797100403,Influenza,0
3798584808,Influenza,0
3799551705,Influenza,0
3799869800,Influenza,0
4330009214,Influenza,0
4330092400,Influenza,0
4330211503,Influenza,0
4330921405,Influenza,0
4331045913,Influenza,0
4331123204,Influenza,0
4332074009,Influenza,0
3805767700,Influenza,0
4332446404,Influenza,0
4332533104,Influenza,0
4332559913,Influenza,0
4332870407,Influenza,0
4333963814,Influenza,0
3806341809,Influenza,0
3807714908,Influenza,0
3808804614,Influenza,0
3808933409,Influenza,0
3810020209,Influenza,0
3810126309,Influenza,0
3810698606,Influenza,0
3811423109,Influenza,0
3864024113,Influenza,0
3814403608,Influenza,0
3814478011,Influenza,0
3816066606,Influenza,0
4340279609,Influenza,0
4340470012,Influenza,0
4341996705,Influenza,0
4342158110,Influenza,0
4342531807,Influenza,0
3819689107,Influenza,0
3820754609,Influenza,0
3820849409,Influenza,0
3820932504,Influenza,0
4343287314,Influenza,0
3824312903,Influenza,0
3826126501,Influenza,0
3827471714,Influenza,0
3829014802,Influenza,0
3830035602,Influenza,0
3830429904,Influenza,0
3831537000,Influenza,0
3832506203,Influenza,0
4348437210,Influenza,0
4348660503,Influenza,0
4348798209,Influenza,0
4348855607,Influenza,0
4350081802,Influenza,0
4350368709,Influenza,0
3833154010,Influenza,0
3833677500,Influenza,0
3834259814,Influenza,0
3834697411,Influenza,0
3835279906,Influenza,0
3835754103,Influenza,0
4351017509,Influenza,0
4351021913,Influenza,0
4351258806,Influenza,0
4351297602,Influenza,0
4351424303,Influenza,0
4352197304,Influenza,0
3838127909,Influenza,0
3838199510,Influenza,0
3838807304,Influenza,0
3839216109,Influenza,0
3840024609,Influenza,0
3840361301,Influenza,0
3841522209,Influenza,0
3841602203,Influenza,0
3842126414,Influenza,0
3842708113,Influenza,0
3842943811,Influenza,0
3843099802,Influenza,0
4355945305,Influenza,0
4355946910,Influenza,0
4356012001,Influenza,0
4356545609,Influenza,0
3843489007,Influenza,0
3843682504,Influenza,0
4358684911,Influenza,0
4358778405,Influenza,0
4359138208,Influenza,0
4359301309,Influenza,0
4359565102,Influenza,0
4359712912,Influenza,0
4359749411,Influenza,0
4359821105,Influenza,0
4359948414,Influenza,0
4359961012,Influenza,0
3849595403,Influenza,0
3849849302,Influenza,0
3849901705,Influenza,0
3849998406,Influenza,0
3850359813,Influenza,0
4362385714,Influenza,0
4364007003,Influenza,0
4364942005,Influenza,0
3850724408,Influenza,0
3851293600,Influenza,0
3851421612,Influenza,0
3852255108,Influenza,0
3852554511,Influenza,0
3852695010,Influenza,0
3852816814,Influenza,0
3855369205,Influenza,0
4366060707,Influenza,0
4366225509,Influenza,0
4366651409,Influenza,0
4366756310,Influenza,0
4367062104,Influenza,0
4367127101,Influenza,0
3855467707,Influenza,0
3855992504,Influenza,0
4367638011,Influenza,0
4367686511,Influenza,0
4368162704,Influenza,0
3859312905,Influenza,0
3859932706,Influenza,0
3861228808,Influenza,0
3861325906,Influenza,0
3862840308,Influenza,0
4370335906,Influenza,0
4370359707,Influenza,0
4370398807,Influenza,0
4370399301,Influenza,0
4371365804,Influenza,0
4371546400,Influenza,0
3865081406,Influenza,0
3866053405,Influenza,0
3866163001,Influenza,0
3866291612,Influenza,0
4373898901,Influenza,0
4755526304,Influenza,0
3869932311,Influenza,0
3870085308,Influenza,0
3870336510,Influenza,0
4375819300,Influenza,0
4376097911,Influenza,0
3871098700,Influenza,0
3871121806,Influenza,0
3876160909,Influenza,0
3871511401,Influenza,0
4376522800,Influenza,0
4376678306,Influenza,0
4376877004,Influenza,0
4377254609,Influenza,0
3871827302,Influenza,0
3872056913,Influenza,0
3872064414,Influenza,0
3872413108,Influenza,0
3872485614,Influenza,0
3872866808,Influenza,0
4377769308,Influenza,0
3873879707,Influenza,0
3874204204,Influenza,0
3874271600,Influenza,0
3874288814,Influenza,0
3874440913,Influenza,0
3874691309,Influenza,0
3874920904,Influenza,0
3875106407,Influenza,0
3875261403,Influenza,0
3875437313,Influenza,0
4382821004,Influenza,0
4383757802,Influenza,0
4384094810,Influenza,0
4384600807,Influenza,0
4385077501,Influenza,0
3877335102,Influenza,0
3877404809,Influenza,0
3877604406,Influenza,0
3878288413,Influenza,0
3878569211,Influenza,0
3879533613,Influenza,0
3880311407,Influenza,0
3880592301,Influenza,0
3881488712,Influenza,0
3881811005,Influenza,0
3881877907,Influenza,0
3882264306,Influenza,0
4390635305,Influenza,0
4391009400,Influenza,0
4391712503,Influenza,0
4392882512,Influenza,0
4393393503,Influenza,0
3885434906,Influenza,0
3885768802,Influenza,0
3885870010,Influenza,0
3886133714,Influenza,0
3886320810,Influenza,0
4394150408,Influenza,0
4394572404,Influenza,0
3886404201,Influenza,0
3886536605,Influenza,0
3886607907,Influenza,0
3886616412,Influenza,0
3886643214,Influenza,0
3886808401,Influenza,0
3887142814,Influenza,0
3887231708,Influenza,0
3887385004,Influenza,0
3887630610,Influenza,0
3888361306,Influenza,0
3888413214,Influenza,0
4395807813,Influenza,0
4396914714,Influenza,0
4397055905,Influenza,0
4397274305,Influenza,0
4397328212,Influenza,0
4397479509,Influenza,0
4397489801,Influenza,0
4397602204,Influenza,0
4397752614,Influenza,0
4398426201,Influenza,0
4398930506,Influenza,0
3891521909,Influenza,0
3891624008,Influenza,0
4399633508,Influenza,0
4400749407,Influenza,0
4401304913,Influenza,0
8490676111,Influenza,0
4403419701,Influenza,0
4403572905,Influenza,0
3891704608,Influenza,0
3891952212,Influenza,0
3892279911,Influenza,0
3892541908,Influenza,0
3893076009,Influenza,0
3892950310,Influenza,0
3892949307,Influenza,0
4404683914,Influenza,0
4405795813,Influenza,0
4405803308,Influenza,0
3894465204,Influenza,0
3894924105,Influenza,0
3895518608,Influenza,0
3896492607,Influenza,0
3897211404,Influenza,0
3897493210,Influenza,0
3897987308,Influenza,0
3897991013,Influenza,0
3899048713,Influenza,0
4422664305,Influenza,0
4424215102,Influenza,0
4424947003,Influenza,0
4425053300,Influenza,0
4427192511,Influenza,0
4427429305,Influenza,0
3901364007,Influenza,0
3901774107,Influenza,0
3902043713,Influenza,0
3902489107,Influenza,0
3902690900,Influenza,0
3903736100,Influenza,0
3904618514,Influenza,0
3905020111,Influenza,0
4430841811,Influenza,0
3905196208,Influenza,0
4433088409,Influenza,0
4433447309,Influenza,0
4433549208,Influenza,0
4433553000,Influenza,0
4433564514,Influenza,0
4433727801,Influenza,0
3910428400,Influenza,0
3911089707,Influenza,0
3912129105,Influenza,0
3912292505,Influenza,0
3915782006,Influenza,0
3916411203,Influenza,0
3918939406,Influenza,0
3919678212,Influenza,0
3919747314,Influenza,0
3919873905,Influenza,0
3920374205,Influenza,0
3920516913,Influenza,0
3920743602,Influenza,0
3920762700,Influenza,0
3921082014,Influenza,0
3924554714,Influenza,0
3927404511,Influenza,0
3927590305,Influenza,0
3927746709,Influenza,0
3927955801,Influenza,0
3934589707,Influenza,0
3936770313,Influenza,0
3937184300,Influenza,0
3937347012,Influenza,0
3937364812,Influenza,0
3938272105,Influenza,0
4436528903,Influenza,0
4436825111,Influenza,0
4436973510,Influenza,0
4437029213,Influenza,0
4437131309,Influenza,0
3939489401,Influenza,0
4437433303,Influenza,0
4438169105,Influenza,0
4438412807,Influenza,0
4438476511,Influenza,0
4438775208,Influenza,0
4439654413,Influenza,0
4439810609,Influenza,0
4440460905,Influenza,0
4440692905,Influenza,0
4440704512,Influenza,0
4440747200,Influenza,0
4440790207,Influenza,0
4441040914,Influenza,0
3940607614,Influenza,0
3940611710,Influenza,0
3940664605,Influenza,0
3941052205,Influenza,0
3941054512,Influenza,0
3941351005,Influenza,0
4441382606,Influenza,0
4441465509,Influenza,0
4441660804,Influenza,0
4441661413,Influenza,0
4442164700,Influenza,0
4442282013,Influenza,0
3945393506,Influenza,0
3948574305,Influenza,0
3949741306,Influenza,0
4445141911,Influenza,0
4445508411,Influenza,0
4445632402,Influenza,0
4445649913,Influenza,0
4445780908,Influenza,0
5466100010,Influenza,0
4446020307,Influenza,0
4446445402,Influenza,0
4447032300,Influenza,0
4447163104,Influenza,0
3958085413,Influenza,0
4447279502,Influenza,0
4447382303,Influenza,0
4447681513,Influenza,0
4447771605,Influenza,0
4448062514,Influenza,0
4448327807,Influenza,0
4448474509,Influenza,0
4448523707,Influenza,0
3961061610,Influenza,0
3961983210,Influenza,0
3963509100,Influenza,0
3973417907,Influenza,0
3976362313,Influenza,0
3976568907,Influenza,0
3977508504,Influenza,0
3977718407,Influenza,0
4448655800,Influenza,0
4448788408,Influenza,0
4449642607,Influenza,0
3977884003,Influenza,0
3978561304,Influenza,0
3978644414,Influenza,0
3978650110,Influenza,0
4449925514,Influenza,0
4450097310,Influenza,0
4450634012,Influenza,0
4450941606,Influenza,0
3978982310,Influenza,0
3979191200,Influenza,0
3979910811,Influenza,0
3980598006,Influenza,0
3533598512,Influenza,0
4396950214,Influenza,0
3981513609,Influenza,0
3649236814,Influenza,0
3982180105,Influenza,0
3982612105,Influenza,0
3982873410,Influenza,0
4454318002,Influenza,0
3982963206,Influenza,0
3983261414,Influenza,0
3983264804,Influenza,0
3983374100,Influenza,0
3983792411,Influenza,0
3983794607,Influenza,0
3987062804,Influenza,0
3987320412,Influenza,0
3987360303,Influenza,0
3987463812,Influenza,0
3988730312,Influenza,0
3988732507,Influenza,0
3988817614,Influenza,0
3989272100,Influenza,0
4460228913,Influenza,0
4460690209,Influenza,0
4460787808,Influenza,0
3991693213,Influenza,0
4464738303,Influenza,0
4465410001,Influenza,0
4465508703,Influenza,0
4465514007,Influenza,0
3991796710,Influenza,0
4466078311,Influenza,0
4467467704,Influenza,0
3996159202,Influenza,0
3996182512,Influenza,0
3996249306,Influenza,0
3996390704,Influenza,0
3996954301,Influenza,0
3998973701,Influenza,0
3999126007,Influenza,0
3999623406,Influenza,0
3999630505,Influenza,0
4470669511,Influenza,0
4470718603,Influenza,0
4471388101,Influenza,0
4471702313,Influenza,0
4000818901,Influenza,0
4001937905,Influenza,0
4002392604,Influenza,0
4002395302,Influenza,0
4002889606,Influenza,0
4003504413,Influenza,0
4005222301,Influenza,0
4005409506,Influenza,0
4005828504,Influenza,0
4006002409,Influenza,0
4006780411,Influenza,0
4007020507,Influenza,0
4007047006,Influenza,0
3355315414,Influenza,0
4009252912,Influenza,0
4009418612,Influenza,0
4010054306,Influenza,0
4011720206,Influenza,0
4012533912,Influenza,0
4014558208,Influenza,0
4413041402,Influenza,0
4015983300,Influenza,0
4016227002,Influenza,0
4016759900,Influenza,0
4016784810,Influenza,0
4017359505,Influenza,0
4018209113,Influenza,0
4019777201,Influenza,0
4021213314,Influenza,0
4021558409,Influenza,0
4022766301,Influenza,0
4025768810,Influenza,0
4026751207,Influenza,0
4026761101,Influenza,0
4027141213,Influenza,0
4027573100,Influenza,0
4028060911,Influenza,0
4029072712,Influenza,0
4029108112,Influenza,0
4029579702,Influenza,0
4029596713,Influenza,0
4030361512,Influenza,0
4031464109,Influenza,0
4473711304,Influenza,0
4473933600,Influenza,0
4473969311,Influenza,0
4474636000,Influenza,0
4474750104,Influenza,0
4474864207,Influenza,0
4475183310,Influenza,0
4475342010,Influenza,0
4476104608,Influenza,0
4032409712,Influenza,0
4032414803,Influenza,0
4032787305,Influenza,0
4032850708,Influenza,0
4478266203,Influenza,0
4478588507,Influenza,0
4478748314,Influenza,0
4032916809,Influenza,0
4033110610,Influenza,0
4033129106,Influenza,0
4033778103,Influenza,0
4478803100,Influenza,0
4478810214,Influenza,0
4478832512,Influenza,0
4479059109,Influenza,0
4479629302,Influenza,0
4479772610,Influenza,0
4479892609,Influenza,0
4034711514,Influenza,0
4479979904,Influenza,0
4479986206,Influenza,0
4480178409,Influenza,0
4480352702,Influenza,0
4480664913,Influenza,0
4480879205,Influenza,0
4482046300,Influenza,0
4482074708,Influenza,0
4482098607,Influenza,0
4482206207,Influenza,0
4482235106,Influenza,0
4482580213,Influenza,0
4482760711,Influenza,0
4482928604,Influenza,0
4483558812,Influenza,0
4484030109,Influenza,0
4484031206,Influenza,0
4484034606,Influenza,0
4484037610,Influenza,0
4484287714,Influenza,0
4038579601,Influenza,0
4039869007,Influenza,0
4040368302,Influenza,0
4484328314,Influenza,0
4484469309,Influenza,0
4485280807,Influenza,0
4040477304,Influenza,0
4040524009,Influenza,0
4040529913,Influenza,0
4040580900,Influenza,0
4041056310,Influenza,0
4485853605,Influenza,0
4486621200,Influenza,0
4041162806,Influenza,0
3670420609,Influenza,0
4042439011,Influenza,0
4488155814,Influenza,0
4044650206,Influenza,0
4046993312,Influenza,0
4047360710,Influenza,0
4047492114,Influenza,0
4047538903,Influenza,0
4047889004,Influenza,0
4047909105,Influenza,0
4049082109,Influenza,0
4049390600,Influenza,0
3633728200,Influenza,0
4489080407,Influenza,0
4489245001,Influenza,0
4490275301,Influenza,0
4490597314,Influenza,0
4492583609,Influenza,0
4052752406,Influenza,0
3644630507,Influenza,0
4053609701,Influenza,0
4053647401,Influenza,0
4054014200,Influenza,0
4054109805,Influenza,0
7378586213,Influenza,0
4054638200,Influenza,0
4054767603,Influenza,0
4494516309,Influenza,0
4494714107,Influenza,0
4494865614,Influenza,0
4494996905,Influenza,0
4495925903,Influenza,0
4496115607,Influenza,0
4496158500,Influenza,0
4055475509,Influenza,0
4496408502,Influenza,0
4497215404,Influenza,0
4497409705,Influenza,0
4497535414,Influenza,0
4057148908,Influenza,0
4057223200,Influenza,0
3559289903,Influenza,0
4057682514,Influenza,0
4058119100,Influenza,0
4058456407,Influenza,0
4058571112,Influenza,0
4058581408,Influenza,0
4058949907,Influenza,0
4059252703,Influenza,0
4059740401,Influenza,0
4060178104,Influenza,0
4060255505,Influenza,0
4062394010,Influenza,0
4499041614,Influenza,0
4499102712,Influenza,0
4499274803,Influenza,0
4499283703,Influenza,0
4499586001,Influenza,0
4499755802,Influenza,0
4499800409,Influenza,0
4499896302,Influenza,0
4499932908,Influenza,0
4500314406,Influenza,0
4500453511,Influenza,0
4500575800,Influenza,0
4500577806,Influenza,0
4500851510,Influenza,0
4500900200,Influenza,0
4501285700,Influenza,0
4501400605,Influenza,0
4502146901,Influenza,0
4502533305,Influenza,0
4502808802,Influenza,0
4502875910,Influenza,0
4503347009,Influenza,0
4503441702,Influenza,0
4503593311,Influenza,0
4503610402,Influenza,0
4503651504,Influenza,0
4503668514,Influenza,0
4503759507,Influenza,0
4503989705,Influenza,0
4504070601,Influenza,0
4515760605,Influenza,0
4504436802,Influenza,0
4504494906,Influenza,0
4504683209,Influenza,0
4504783602,Influenza,0
4505170103,Influenza,0
4507898704,Influenza,0
4508244505,Influenza,0
4508659208,Influenza,0
4508908810,Influenza,0
4509058804,Influenza,0
4509077203,Influenza,0
4509355904,Influenza,0
4509410410,Influenza,0
4509684600,Influenza,0
2051681201,Influenza,0
2053026201,Influenza,0
2056897600,Influenza,0
4511608407,Influenza,0
4511959313,Influenza,0
4512451511,Influenza,0
4512712603,Influenza,0
4513390610,Influenza,0
4514088903,Influenza,0
4515032200,Influenza,0
4515425213,Influenza,0
4515705200,Influenza,0
4516715907,Influenza,0
4516940104,Influenza,0
4517069906,Influenza,0
4517077008,Influenza,0
